"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Czechia","CZE","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5535938987618","22.4791897778249","25.6247425878754","26.7104288603802","30.0582066326004","34.1705161792288","36.1060650374059","32.9779343123168","30.9406275734667","29.8259685048667","31.9462982061267","32.1208037141264","30.6170386869923","29.6936161833104","30.0251006184385","29.5512145266574","30.3827288430281","32.3943078087427","31.3311121334897","26.8007900220518","27.3598689664327","27.1909200720868","26.3598482921618","25.0131854916867","26.010121115587","27.9832480718333","26.023974368302","26.3716254172828","27.1968397790995","27.6070370740005","26.1535249410112","30.217801872308","32.1550605577757","",
"Germany","DEU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","32.7042447358704","31.8095423983411","30.5908651824129","29.2781007735651","26.4549366693809","24.4224685133192","25.5614032667458","25.1963756456046","25.4977111808879","27.4288449835848","27.2055590351109","24.6061315874776","23.1510216081441","23.9392075435176","23.7018946425712","23.115306998536","23.1354874285853","22.5434981898237","23.2751829565294","24.2490926885839","24.8283153535918","25.7723546474965","25.260037836504","23.9385112714105","24.3304637752453","24.3267479850734","23.2622906452654","23.3755194656197","24.0204624656229","24.0034377609882","24.4868640029586","22.9604518213704","20.7763907338999","20.436793770941","19.8390732457614","19.4851222080924","20.5707146091536","21.3799283871097","21.4461867119054","18.5564637143102","20.0657853688972","21.6352336684536","19.7159883583275","20.0537464207587","20.3702906645078","19.742943248584","19.9674295156855","20.962273044479","21.9195947050172","21.8697450570074","21.9692807596372","23.2165752118205","25.0286962734826","",
"Djibouti","DJI","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.8736876121895","2.85450377732332","-3.94592435677103","21.9359401140492","21.6328079279849","2.78696996006238","2.28153184175493","1.04216234326917","-15.9166362807127","","",
"Dominica","DMA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1775491610356","19.4408065324204","21.0983663538408","19.3812949640288","18.3795459488649","16.5852288267776","14.956675481447","13.6940686784599","15.1107347206012","13.3035157775053","15.2067719916186","16.8279848599976","32.7042219670468","","","","","",
"Denmark","DNK","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","25.6442279148635","25.1538621488051","25.0453462157708","27.0378204668388","26.7461771175803","25.9121812111367","26.7072588186453","27.5370573020749","26.9356067456661","22.4713637743041","25.4141606324352","24.4061956986842","23.1352766656834","23.1180110771298","20.1243533155342","17.0136531926713","18.2713408402481","18.3642644588981","20.6027118492953","22.0997516529928","23.7845687564313","22.0218210212066","21.0572415211072","21.3232357643915","20.7983834132002","19.6116202800631","18.9395695547395","17.3778584357315","18.7344611357273","20.6864217231064","20.0636979330763","22.0619461647345","22.6551482928795","20.8877451002436","22.3515417649134","21.8251665240861","21.343037915222","20.921735623489","21.6913159962349","22.2064484414116","24.298292041809","25.2778355849778","23.9840992692638","19.0883667318809","18.076046184296","19.1269610928281","19.4663909354907","19.6908056273214","20.0910205766906","20.6312059092337","21.7753956968394","22.0530624616472","22.5992898345269","21.8530882279229","22.5048296275353","23.9846974424797","23.8805424830233","",
"Dominican Republic","DOM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","12.6115463763592","8.86714298512674","11.9038951583546","16.0182840155489","18.320984625681","9.77367413579552","15.8552698444964","15.529570931581","15.3739227133723","18.1308411214953","19.1434533826994","17.8577857785779","19.7081614169266","22.0970658478335","23.3471306012236","24.5100577906201","22.3138554979122","21.7888862244119","23.8717472118959","25.3550774714483","24.6298788694482","22.7037678706043","19.2382127391925","19.7625400700605","17.8777724616181","17.3719111401241","19.5719029188952","22.8429754570694","23.2192667734129","25.7637333451277","23.3496591496817","16.6480690176188","18.7912677867218","19.758137929436","21.0043956056779","20.0495370317422","20.0542675368915","22.1014052569614","28.0693783386682","27.1127710844376","27.8926622004107","26.7706440741139","26.9567556785451","19.4091627404806","20.6273486504175","24.7730711459319","26.9268715003108","28.3513909825073","30.023722552064","23.5734833499722","26.3799659306279","25.0262554165433","24.2957445419273","22.7236665037896","23.1129396854361","23.4421451651921","22.9721903649474","22.4718843183819","25.7956709184659","26.0048235067757","25.3830363870659","31.3520926028993","33.2764068366778","",
"Algeria","DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","42.1845773976957","47.1895290012373","35.4206134085157","28.9406623909188","21.8466084009868","22.6039435563255","17.3241316785394","23.434416768712","27.8679219220707","32.3527364810427","36.6490688527348","35.2813421933013","34.3024894195121","40.2841949679221","40.016534397594","45.4068264160628","43.3502750997663","46.9147351205209","52.2193540184654","42.5459250808005","39.0769221517633","36.9905945376913","37.283237083041","37.5695334243511","35.164423994732","34.5691720680959","33.5559245880029","27.5563794742765","27.6394845392376","30.0732338591257","28.5894206651089","31.8413271022186","30.7574894245852","29.0909081133635","30.0801428611511","30.9085562401555","25.6784142626908","22.4469725267253","27.1484816562939","26.2476846690659","23.5639069007647","26.8410614998937","30.6533624393707","30.3406627279635","33.263540114784","31.6564145070923","30.1704636613471","34.4694781910097","37.3484385311305","46.8764574727692","41.4302921620566","38.0532050791677","39.1527291423267","43.4111614791014","45.6265739092641","50.7806883944328","50.7777238863385","48.5437410628085","47.0708804275872","44.6898079043131","43.8190389080419","37.9278328570199","33.3246655687498","",
"East Asia & Pacific (excluding high income)","EAP","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","34.3997133161591","19.5491335660751","14.8188246631121","20.0195070306076","22.3206244788676","24.8175297846863","27.8532481880267","21.9343344940044","22.4008158348418","22.7083073322487","30.2780423489402","31.0742151324413","29.3247979760206","30.647437086918","29.7583429329863","31.4996081454058","29.096354363987","29.7081756352788","32.9393508548957","32.420189306957","31.174524242975","29.8404456856792","29.3094636943913","30.9716827303892","30.8318400095817","32.8284912477324","31.454409465612","30.8446842202314","34.0380580313767","34.6916608262372","33.8713572046959","34.6417381150803","36.1638206237926","38.8658367028268","36.9194068510633","36.9251268653458","36.3239176918146","34.262720692896","31.7277904954399","30.0992674062258","30.2574622472528","32.1865227184958","32.5579322075403","35.4243770480675","37.2757149836258","36.5532942732201","35.9742706692111","36.6111963386121","38.6124976800917","41.1822804624328","42.5297616107615","42.8551155205329","42.9356720593109","43.1939218217147","42.8111429022045","40.8306854977125","40.2981139379295","40.7304095827869","41.6162917292069","40.9074017831767","40.8492135326426","41.1823343371432","41.1891976579209","",
"Early-demographic dividend","EAR","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","18.2856103277754","18.6300157500253","18.6877168132529","20.4666904437622","20.4062232098615","21.0541657182823","19.845756398181","23.526333793707","23.5679161719407","25.8678651651653","26.9788050821764","26.200918194982","23.4066349356594","24.3892276266629","24.5318932049709","23.1680150457993","23.8109508795021","22.7905310633115","21.0119749513346","20.8165582649468","20.6504124190984","21.8676303696565","22.1522117379812","22.2300283575551","21.9135768556453","22.5892830427177","22.2131755584846","22.4823497577582","22.8140184135488","22.2773845588906","22.9236484736778","23.127772702139","22.5591469371178","21.6420923136004","21.5483838061198","21.9910493500989","22.6527531319304","24.40058021012","24.7620444776198","26.0246372622653","27.6541684909937","27.5705360711317","27.1961962480716","27.8765780357116","28.5770638268868","28.2942692972385","27.2751911449456","27.5382081003965","27.3623121981879","26.8683573397358","27.431003748321","27.616641910335","26.6959327618831","25.7815663288007","26.74673208992","27.2873009372599","",
"East Asia & Pacific","EAS","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","58.5043167330286","36.7528896937667","28.0724548120807","34.1489210201092","35.8035729739387","40.1680783603071","41.8509978454922","33.8909589463267","32.7963798958143","32.8497094758083","36.683756539184","35.0508678349182","34.5772209851644","36.7580277022286","36.500267947771","33.1874196576053","32.0949620218848","31.7631914322495","32.762580128297","34.0674594091137","33.3013892778874","32.416016938179","31.5107900741659","30.7417875213184","30.686726134753","30.9869383738769","30.7613880776983","31.3121467885345","33.4675660856481","34.1185026979841","34.4874370582504","34.3067784850473","33.3077802741103","32.6962508143115","31.729033906484","32.2019387100865","32.8023148407965","31.8101513249107","29.5918034950697","28.5784878207858","29.0010850582686","28.5564263671739","27.6950044404741","28.5112925884818","29.406386700718","29.6788747809526","30.0281636297488","30.5986451499655","31.9440438457503","31.5377872439721","32.8859952039128","33.7918620912185","34.3518929794126","35.4101309732725","35.6990639624876","34.8413501201624","34.311848332914","34.9449748402892","35.798704972002","35.3994808789186","35.3629115112098","36.1447745852535","36.6265727760923","",
"Europe & Central Asia (excluding high income)","ECA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.6273260331808","30.9365154903616","28.0745547905992","31.9031039214161","31.4376891292954","26.9054091040856","24.8636283444642","24.7552075017214","22.9491421443149","22.2206720408057","19.5655345535403","18.364904681101","21.0856731086137","20.9196744492835","20.9576839434373","21.9702495876786","23.1211815017684","23.5033667365294","24.9073528051638","26.5061200957644","27.0646274807454","21.4827650270324","24.1005008629007","25.7640238337702","25.3975512477906","24.9011411378054","24.3862430519774","24.5804770376496","24.9903044868616","25.7626713279028","24.3992922313674","23.6606706667038","25.2930908710126","25.146260017613","25.2288313316084","",
"Europe & Central Asia","ECS","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","29.6956160356132","28.8250693111375","28.001748727504","29.0926203316948","29.4319993664663","25.7772442167496","26.7665645425759","26.0517208603946","25.2838390702918","25.9862038112901","26.1984559821825","23.8186062828376","23.5122554826667","23.0159610513932","23.1667635629287","23.0843849225586","23.2056235057109","23.469728548991","24.7022029120654","25.7968734550013","25.3129315960082","24.6066171482551","23.5677379389217","21.754945397396","21.9924801219407","22.1980986672715","21.6378867098259","21.5046195371325","22.0136598809218","22.0661037203269","22.6573310121903","22.1746867032338","21.4584478167225","21.4475054987593","21.6793700316106","22.0130026164994","23.012555344479","23.9066632075022","23.6821711632393","20.2939436206273","21.1794747189753","21.9746578191593","20.9782577462685","20.6869497171961","20.9282025848517","21.1492533139992","21.3919616531324","22.0554062177174","22.2168790133254","22.6871474706956","22.6382606018461","23.1478798697052","23.9232850613393","",
"Ecuador","ECU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","25.4143930972346","25.4251038806713","23.7317119242574","23.9202889101401","24.6371612904978","24.36489481555","22.3824359747873","22.9041064547017","18.3577087909342","22.4840267787538","19.5599154460542","22.398852119583","23.2535186499438","20.5254133150295","24.643198037142","20.574844289659","21.0557590448311","24.4896838879669","26.603253041277","22.7852446833867","25.3748809023785","25.8263551457429","21.7648177989287","20.6660351239403","18.7818348918223","18.9516065516846","23.5688471328729","25.4075922319273","26.1101073692876","27.0899160698839","24.0720030162869","22.0454532471388","22.6700564013949","21.0774300172939","21.2862717398473","19.8247648262529","18.5378154326721","20.3089444596577","23.995657737122","19.6284628057926","21.2787210115008","22.3491931854425","23.7023784941965","19.589553285745","20.1990065441413","21.6371012322354","22.4598139346222","22.7048279324151","26.387507592576","25.6392650468526","28.0373130660068","28.1423988779346","27.7958359385975","28.4670577868885","28.314438077984","26.8700983230188","24.9790349379277","26.2802593261083","26.7477648799565","25.9060057243308","22.0456503241921","22.3486633641739","22.2433225163059","",
"Egypt, Arab Rep.","EGY","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","15.4355543418897","16.0682340914899","17.8643631685352","18.4674539961549","19.4041514041514","16.8836901346281","16.3947163947164","14.0681710588607","13.0129972430091","10.7474207674608","14.6020739630185","12.8654797523477","11.2535097717606","13.1973980485364","18.8883135595128","25.9450495609241","21.6284342093488","23.9917660385632","28.6003807652153","32.1870243531202","27.5000000011216","32.0987503586538","28.949946562166","30.8270676691729","30.379746835443","29.7587131367292","29.4784580498866","26.0194174757282","33.1168831168831","31.6883103896104","28.9144058455115","23.7333333333333","19.4823867721064","19.8453608247423","20.6285714285714","20.1470588235294","18.1342632955536","17.562993606619","21.5031315240083","21.6189856957087","19.5530726256983","18.2603847226094","17.9994721562418","16.8862275449102","16.9379765093756","17.9758588672238","18.7307754573418","20.8512352309345","22.3897264098269","19.1901746305891","19.5010774075916","17.1030559404857","16.0267510598913","14.2119974199097","13.6431924882629","14.2886370146078","15.0402303092936","17.1448890833994","18.7090137585187","20.0536097212294","15.9948639599519","15.171616814996","17.018807778132","",
"Euro area","EMU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","30.0023766059265","28.9445312619484","27.9920193836999","28.6305989600109","28.6953696202413","24.9646886715889","25.961840693246","25.5085813121845","25.0366750044257","25.8828306275818","26.5493586117667","24.1905553296368","23.577359308758","22.7812021027367","22.7263416379452","22.4884391535137","22.4151785175275","22.5083870593499","23.6183514208714","24.4055095067621","24.6554949995547","24.3478940011157","23.3867497976986","21.5586421625235","21.931097775939","22.3509463096509","21.701807739586","21.8601156788555","22.6166523777247","22.9889111243097","23.6219355116099","23.0098117732611","22.0551579079583","22.0130604454493","22.1960697207183","22.4513672346673","23.3904749263976","24.1119484008282","23.6192029715458","20.4106408420394","21.0042961273168","21.5263848093897","20.0014806392692","19.6195862821924","19.9590592946803","20.3865308148397","20.6897336213256","21.3262514170193","21.8918147352078","22.7821647833539","22.3502855637391","23.1812901984889","24.313007498913","",
"Eritrea","ERI","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.81085654182101","16.9950134881059","25.1373961895457","22.5366961317006","27.5892573606133","31.2807273816123","32.2868589150857","45.5141796492478","21.9967567603027","35.2606217610795","29.5489323270544","26.5439604075464","20.2629217457409","20.3394397206045","13.6811165438244","12.6735754136609","12.7135404800139","9.26379597839317","12.3854014927083","12.626317662696","","","","","","","","","","","","",
"Spain","ESP","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","28.358709532718","26.0714971242742","27.3121193448174","28.6980054366878","31.8452675527736","30.1080953897741","28.4178233243492","26.3650942777574","24.1713539595842","23.5635554029656","24.3721137862442","22.7068559244101","22.5830620860497","21.7284269463715","20.5960487361304","20.8194049150158","21.7284205985215","23.1604356763396","25.3485561374974","26.6757615832586","26.8361420737746","26.0169781914161","24.0658990287201","21.4634768367134","21.6514355363919","22.5188237644055","22.2265603440698","22.6110601847216","23.9270998016162","25.5377079615862","26.6403849033188","26.4590373940967","26.6842060324034","27.5034714172108","28.2853775204","29.3871723618844","30.5653486720268","30.442224782179","28.4545591375172","23.3033423951416","22.303066348842","20.571875502344","18.4355797281361","17.2101458149836","17.8942057392544","18.9874333544818","18.7435616733368","19.4007356609766","20.4677624206822","20.8294092474346","20.4695221669154","21.5898845609471","21.4813532910916","",
"Estonia","EST","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4111323654494","27.4830229594263","30.7232535651635","31.6245038899654","25.9038094343294","28.4761032107323","29.5816600637549","32.9403470466266","35.1972330716733","34.6565094264266","33.3572241514131","39.8322417464015","40.0079164292368","31.6350388348486","21.0097951748164","21.5886490990532","25.5668198653304","29.3561832486618","27.2284110484261","27.1507214653306","25.0942424450698","25.2033229859789","26.4633093411683","28.0289937874863","26.0548555766355","31.3268000685382","30.3491219708574","30.252850377391","",
"Ethiopia","ETH","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.1076664694521","37.0979619673542","34.0811183155872","37.9937253037378","40.6712729848122","37.3487737046879","38.443986368294","34.7288171877819","35.2639839212175","30.5789678455896","28.0252977177735","25.3400791030441","",
"European Union","EUU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","30.3891592877754","29.1644400600895","28.2393368948604","28.757769137926","28.9577450752974","25.5006757796001","26.4722515780565","25.740312846742","25.0258126013919","25.9419932315022","26.5669763280328","24.1620936778592","23.5912273179222","22.8234718208188","22.8790080241373","22.7894271210391","22.6869962433454","22.768933938721","23.8344778484148","24.6954122806377","24.9034990514552","24.3097472736118","23.3185319391069","21.4374161047707","21.8419568831921","22.2861359880981","21.7290485508661","21.9586240730034","22.7100807034771","22.9874728617041","23.6482685518968","23.0120537933843","22.0723719803155","22.041691640431","22.2890292185723","22.5204906249685","23.552433181099","24.4387011887685","24.0117525440581","20.624158676266","21.1698295737577","21.728158201906","20.2906521064101","19.884179747099","20.3081522898308","20.7635954861281","20.9615607588296","21.5779024688748","22.1868663353758","22.9037586251614","22.4522593906337","23.4731662914009","24.6503110737966","",
"Fragile and conflict affected situations","FCS","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","31.8245159199546","31.9447399665275","29.4159891490851","30.8973200559206","37.0295380662404","36.1688300862662","29.227843336772","27.9879093402254","24.3967563176915","27.7761526419428","31.2475859405176","28.3972994982531","28.6732238394505","28.3946222147763","27.2297044519267","26.9465190145077","26.0571355653741","26.8045956642448","29.1047013281545","31.9998602880395","30.1388537692807","24.0923370809791","21.0728692411125","18.5840294954963","19.76109929586","20.3472384296137","20.2403926216902","21.7549432797567","23.0149243820243","22.4053704812632","23.8643526186951","23.1773930359267","22.052584082001","22.2268351027025","22.8700285969841","24.6042492728631","23.9963677796607","25.5516592541909","25.2469564769773","21.47270656462","22.082671159703","24.0441822644673","23.3907191213558","22.3344639072831","21.9210525043862","21.7129881495849","23.2748554142646","24.006964176031","25.267923687795","24.0930050279749","24.52339542426","24.0948042000447","26.2958671589465","",
"Fiji","FJI","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","30.8544659598997","34.7311675674442","25.8626733875904","20.7805813623724","19.0721449868924","18.7331735157758","18.8316019112227","15.5779695825596","12.324464850736","12.545727719988","14.3128030778069","15.3188420079228","13.3391183666022","17.5662672437989","15.2022669266738","15.4080085983465","17.7539002961845","19.1451060622022","27.4664800852343","26.4821171994187","20.4277023235379","20.4041904333564","23.2825439392543","27.5941416931484","28.3288289634018","20.1096809532218","19.5008022930522","16.9864674533264","23.4232712622758","18.7340776454886","18.8026925488113","20.9985489952477","17.2721718385552","27.6334494504472","20.8867784380222","22.4179307985768","21.1161731104144","21.4236915527274","21.0486506183422","19.4977462833143","16.3168513079325","19.6049018704691","20.6120089759848","",
"France","FRA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","25.577571849511","25.2663712456918","25.9779285136892","26.0071480076496","27.4863967210798","27.1819633089948","27.9658561321324","27.9814618348316","27.511440066337","28.4089493263087","","","","","","","","","24.3135713793974","24.8577383792471","25.7478362883768","23.518730943067","23.7978869910527","21.7504058341737","21.2293679193245","21.1685797207033","21.7569199946968","22.2629421378696","23.3426825116324","24.2684689220265","24.409660328073","23.6022551879858","21.9600117773654","19.5434100999983","20.3172899996356","20.5131362182368","19.6222687512078","19.4520013892574","20.6805848970631","21.3638981897917","22.4879868252417","22.1648030165128","21.3155194923383","21.1861288577796","21.8896620284163","22.4526234423709","23.2377657453314","24.1648122965344","24.1299350525502","21.3331598174365","21.9462944966869","23.2209093704773","22.6266322737796","22.2871930659001","22.709784557847","22.7123240564184","22.6094822635577","23.4360158833941","23.8572575874643","24.3646813407257","24.0856541802857","24.8974268999304","26.4755832687909","",
"Faroe Islands","FRO","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1189565969173","23.6621329604678","30.8175663142274","26.1207244710926","23.2931008791536","31.4079823736899","20.2347772229319","22.0164882024069","28.6731062531774","32.1466437339491","26.1665235510529","17.5385290318388","19.5208247548459","16.2578237664095","26.2576905295352","21.595790449085","21.758138283562","23.9677773286366","22.1636691977062","23.4598770137724","29.7112462006079","27.6135742909209","28.4586332283701","28.5428941940313","31.3878302063007","",
"Micronesia, Fed. Sts.","FSM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","37.7464788732394","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","31.9553001217206","31.9695432921028","48.110599078341","37.5543140906269","51.7621737960721","62.6730103806228","73.4946460853845","58.0701246015648","35.0148367952522","32.9196400868756","27.5381552753816","36.3506431634111","35.0155606022374","35.1853284840981","32.9649145354068","41.9926691102966","46.3646390090778","26.3611477611471","37.4748271441054","26.3047547734931","21.6771566086635","26.4680317687759","22.4251144731331","22.448524189334","21.8675948708097","23.3031666249192","24.8489415957155","30.7613138432344","39.5576567296786","26.1685818669453","21.9020564270273","22.7454690749839","25.1070976391096","22.6391014756493","21.4960517696994","21.3645323014692","24.0451962615575","24.8786940506869","25.0898974271767","27.981113361031","29.7011138055349","26.6423895609865","26.9661499641622","29.1805950279998","35.1390486032907","29.2309562924902","26.9822610431075","21.2986084367913","19.2582324284114","21.8987965722319","19.8994259977069","16.7891834830001","15.5664103063176","",
"United Kingdom","GBR","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","24.4080218912417","23.825203746303","23.2018073882505","27.2110542789526","27.7599922887631","23.9559483500192","26.0782804171495","25.4485817154679","24.8275092342561","24.9792959723676","21.4729383743938","19.3697939312857","20.1683037440556","21.0927334590295","22.2069082796746","22.0196206698474","21.7738422806115","22.7185520818484","25.4378348587276","26.078870880052","23.1807529321572","19.7745397135035","19.0075120877159","18.5480091390268","19.557850015298","18.6863807382799","18.8769583941855","17.7365337920401","18.258269145449","18.0700082818275","18.4186810471387","18.2973209962177","18.3525971535261","17.9387189728641","17.7742645941403","17.9950798892439","18.3840362816721","18.6449631855251","17.5942520080321","14.9658897651217","16.176215517922","15.9295436638017","16.0601967071538","16.5602031255877","17.7177191688224","17.8693846072767","17.9347223024184","18.4831849687056","18.1814464871133","18.3786714033307","17.5723570157697","17.9304218461796","18.6020102387308","",
"Georgia","GEO","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","29.2035398230088","25.2032520325203","26.1538461538462","31.0606060606061","32.8571428571429","34.2857142857143","29.9270072992701","28.8732394366197","30.8219178082192","27.7777777777778","30.6666666666667","28.125","23.3914209115282","5.99991461800706","2.64656987698105","4.03290267446782","19.5957321959416","17.83745856111","27.1704525995102","26.4529962778062","26.581315880922","30.3277464788732","28.5011829399142","29.0958769748135","30.9874494874953","33.3296044196233","29.7348059086723","33.4545540138168","27.6897912964157","13.9858779050373","20.5241595483374","22.2032521282483","25.8758672361931","20.9910782671344","25.4061174656214","26.2943863268012","30.1520817055475","27.290145627257","28.1230240765571","25.2989279020353","23.8566678179912","18.9716422325452","24.3186406100033","",
"Ghana","GHA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","24.3958573072497","20.1075268817204","17.1225937183384","18.7272727272727","19.4983818770227","17.8717598908595","12.8458498023715","10.3058510638298","11.1176470588235","11.7941029485257","14.165559982293","14.12","7.10479573712256","9.02599257355041","13.0472103004292","12.7200454287337","","","","","","","","3.74976906943131","6.87682260192711","9.5700893169469","9.36207574213961","10.4340482573727","11.2959904718054","13.2090143055318","14.4439972906995","15.8789864096371","12.8","22.2101701918855","23.9577329490874","20.02141465743","21.1999964722587","24.8062125356045","23.1093894542091","21.0005345047085","23.9986004971918","26.5994216024397","19.7","22.9369279766376","28.3775066840527","29.0021406363098","22.46580573765","15.3845449877747","16.4919639408033","16.4317931081367","13.1001937072805","12.8099929663177","16.967722122965","24.7718062138272","27.1650659608291","27.7096413064609","25.4556557319241","19.5655197545043","21.7093352813092","18.6472753964871","18.2236669857819","17.0366779158262","16.2401290563275","",
"Gibraltar","GIB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9300165338945","16.2630230962726","17.086818141632","17.1829497671833","20.1074700369213","18.2026163632252","17.5486679186643","17.7585142085668","18.6498298029002","21.7908522643348","20.7825074544825","21.0087090755788","19.208230460751","19.8473894701205","20.472789612431","16.4778821307361","14.5381240099268","21.6160036252275","20.727609597721","19.5348318247039","24.5634012049795","23.4196755019486","26.2177006462219","21.3066148567911","20.3253991264568","24.0533327001061","26.0215262402648","23.4939604360006","22.8165767148076","24.163365042716","52.6698421960098","22.2704171456951","19.5473148176699","19.7285576991074","31.3182439495749","29.347345625698","29.8118553015598","",
"Gambia, The","GMB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","8.17808739708676","9.187747957993","10.5903206997085","10.0411264612115","6.889857732905","5.59310043668122","7.22660472972973","8.12","5.95710799267846","8.54501800720288","11.7514570478746","13.2785683629975","23.1329241071429","29.089668813351","26.6954752218547","25.3338998817139","22.4603300233155","18.8831642608018","18.313404657017","15.0861823766995","16.5992532669571","17.1258329062019","16.355962995053","20.3652602341327","22.3431942658285","20.33774597816","24.7893296900346","5.27775613441201","4.68549362124338","6.90370339562912","6.77920057408904","5.17516950891356","4.88440201890588","4.75504718389999","4.56249739677209","11.1727401352846","7.27832762883119","10.0388860071725","14.3183765243099","13.8318506658647","15.6906853088323","12.5665208782691","10.5224347295927","12.8914138046647","13.8767105275043","12.8961682852301","20.8771686494917","14.7135548165941","16.6545611743222","20.3515210792971","24.9214836579292","22.9611523582322","20.8780703540496","22.0392760562318","27.5088958689405","29.1976892074793","33.6646173094743","",
"Guinea-Bissau","GNB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","29.5728971011409","28.0001797081162","22.752124951826","20.889878401238","16.8153071996856","15.39744470513","16.2587403133264","19.7804977306512","21.6950856799184","21.8370594855359","28.1809613572102","25.7456931879271","28.2595548617349","22.6619262661019","37.7245564918063","35.1001404374997","23.7796404642754","35.2144627311432","44.7013022953158","38.981933132713","29.9258186770586","30.98937435111","48.396739136738","30.8574690510716","21.7707041527262","22.3010547764582","23.0520755110458","23.9992548406648","11.3669950738916","15.5501482116401","11.7409475441559","10.2246025977639","7.41546650197697","9.0827943455036","8.82455083631231","11.0263427415707","9.9907259901702","12.5199809332514","12.786036126313","10.8021311311645","10.7852364362746","9.9349911053314","6.69903875706954","7.22440485965896","11.4166024225292","8.08555307153081","7.82309374456687","9.00098052640075","17.2579004926792","20.3174058091286","16.7471662540954","","","",
