"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Bosnia and Herzegovina","BIH","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.470024917336","124.485480289858","121.038393816998","120.585313449764","116.021700012455","114.429118575498","109.569895018525","107.076386845889","107.292867521097","107.880299584325","106.890445756244","106.31963761408","108.153981096187","106.477298010206","105.755314549794","101.275629267829","98.2444567762114","95.6662206986212","93.0131663728792","91.696886833123","92.6813270567318","87.5188520908803","86.3292671914899","",
"Belarus","BLR","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.1316397228637","66.6666666666667","66.304347826087","74.7208121827411","79.9022087337717","79.6380649572086","80.5560913057303","77.3818935201592","77.7113795838846","78.1469261720836","76.3891261030458","79.177148114504","80.520538826167","78.5096595632959","74.3295900527687","72.7731833753156","70.6828819054588","70.334265421915","68.4822036692893","72.3094939662034","71.666457436037","62.1538837084411","61.618318068094","64.6861695108832","66.5818637610296","67.7989100211322","70.162929572718","70.1091273593827","69.2928384565075","70.8064899207315","69.2000454178105","67.6875151940027","71.1491634182282","",
"Belize","BLZ","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","64.1999892440885","69.0807803587435","73.6664743294287","69.5288715494224","61.4471929619926","66.5093858359173","60.3083876632977","58.3361223906798","58.3961218103151","58.0705087307489","41.5832734180019","42.6459450726838","66.8374159633275","65.1030761245468","68.2770983016871","69.0172243409299","70.6454099061005","77.6020349690782","78.7570439502918","76.9707825993104","73.3923378732395","76.9507196835849","78.9818924297406","79.3936663777333","76.7721608282358","74.5845026748028","70.1075942068668","70.2420955687633","72.3894885134888","73.5258270836357","74.1260839674851","73.819371525855","73.9511809315944","76.1820458229441","75.2272304163784","74.8489622972125","75.3068994082042","75.4553893622629","77.0984029795672","76.4339518912993","75.4738984600642","75.9325680758259","75.8191436766116","",
"Bermuda","BMU","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.6320743938602","63.5341251456788","62.8666636982165","62.1506131688236","61.8321237894427","61.1575614306081","60.9492354321672","60.8120111179623","60.5046348749795","60.4323856851214","60.4713969369319","60.7363340442249","61.1091969255235","",
"Bolivia","BOL","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","92.6546104041081","95.7307060755337","94.0116388211","93.5146443514644","87.559956676466","88.2590529247911","88.9811320754717","89.2192894531685","86.2441130298273","85.6030423759507","83.3885118357888","86.1631837738168","82.7691387559809","80.1915163026274","76.9238090705754","83.2557462903695","83.0281522673642","83.7134760997817","82.8182761096779","82.3899789380335","81.1203611243845","83.6366756670792","84.7155586359205","82.4840326757203","82.4934005968687","84.3286185194499","90.8244085755836","90.8536632410556","90.3905795665341","89.0706958834847","88.6173715996011","89.9085064153579","92.314999369038","92.7418196644942","91.1630323259244","89.3911407906262","88.4553289400373","88.6164877472795","89.2772814572088","91.6346059114313","90.90480638085","91.0150895049594","89.7866768123331","87.5342950716469","84.165781904031","82.2920337365673","77.1290887902131","77.2839430866117","75.5011687670936","80.2105632904083","76.1296955092145","74.4814392886876","72.9433759271467","74.0282215906341","77.6444965493782","85.9149762534492","86.3676616130164","84.6760776644464","84.536021934525","86.5877712356117","89.1799535303907","86.5799606942479","85.9159230859165","",
"Brazil","BRA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","71.5782844876965","69.4144600657487","84.6666705290608","79.8907458999233","81.6449617152071","75.4570801751473","75.8528578267736","81.7595393130958","81.5608981484583","78.1806463192035","79.8781628002124","81.1586959519802","80.5574049920271","73.9618841195108","77.0671243212285","73.8483817956208","79.0265874571823","78.5192116027003","78.419549419676","80.5880026369981","78.1192414712423","78.9563980149663","82.6118205760892","86.726502827067","87.2722577070565","79.9738126244614","82.0099830841383","77.3276178698856","77.2441314200222","69.6288713017166","78.5934179353157","79.4680356965133","78.5822115243601","77.7464213207551","77.5030439955817","84.6343635763917","84.90822573366","84.844924489108","84.2128323442722","84.4628102035582","83.360546079648","83.4510033871204","81.7080973759803","80.9221289108927","78.6741611075176","79.3942532115472","79.4765933516888","78.817935167473","78.5701855639259","81.6070982598275","79.2396869768676","78.9431086957217","79.9419700940442","80.6077290781656","82.1131094127258","83.7416172305654","84.6307770290532","84.6562110394703","84.5111627535768","85.1276286697313","83.2791539223431","79.6328661728807","81.1055761525325","",
"Barbados","BRB","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","90.7990857182245","91.2972149301815","87.5004277538795","87.3964829611111","87.1912779055106","65.7858546168959","69.4556001784917","68.0051260145237","67.0635559131134","67.1686969361388","65.3721340388007","71.2174751044009","71.3214702450408","67.2161272627537","67.2168525402726","83.8225846305906","85.322342519685","85.4011241696474","84.7373493975904","82.5375548879131","88.1184122000448","87.1497686159024","88.5870646766169","86.1277797387928","87.2797709280782","87.9620853080569","90.0081846456048","88.6657009496218","86.2501947343823","89.3975903614458","90.2277785050399","85.2481949993479","82.1790757381258","84.890026644376","87.2948158100997","90.0113657680721","90.1705179967357","91.3261159335479","90.4941789117606","91.2535049706857","90.2587663709337","91.3364854541325","88.7887346513631","86.5525170001468","83.7299432701129","92.0349033510593","91.2118380695091","88.5007763225993","",
"Brunei Darussalam","BRN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","24.5394083021176","28.2991625758013","19.4818122351469","17.4126999148292","15.1522014857764","14.4658936215578","15.2744087325652","13.713480405442","15.5388745822147","20.8028163812947","","","","","","50.9398085535667","48.5033693778405","49.3979671618452","54.2479823917828","64.3804642749472","65.8497517219286","63.397913561848","63.884652710384","64.455099131787","70.1327433628319","63.1140182121329","50.6449248545932","55.7446016002831","52.770869216899","51.3871198714846","48.6155409194847","40.8697627214368","37.8710399543504","42.7846249695262","34.8290755420901","47.6481779224024","36.864633493847","31.5023816675964","32.1985606587987","35.4255930032245","37.0206244576155","44.8472803464957","47.3727184404369","46.9527773962992","43.6835383345992","45.4917703668772","49.1903178265428","47.3189153972259","43.3795054275381","",
"Bhutan","BTN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.6603490179794","80.674036067456","89.3895335157632","76.0402722412752","65.9965312791568","64.68830274953","77.435768862522","87.2854790995184","89.3282309715711","88.8061970876558","72.6832151636094","62.8195098262104","67.2396264348507","68.336605716356","70.1107173180359","76.1903295461808","59.7388454876027","74.7260661588292","65.4125619169977","70.9797764150878","65.757519770096","60.7025127755656","55.4192596357078","75.1560088339898","67.9854941504904","73.5483686240322","66.9059325718484","65.7278085157601","67.3447620710587","67.1231531579747","76.6285189425627","74.7963782687189","","",
"Botswana","BWA","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","110.034066131627","109.97478237573","109.611670724464","109.647442249675","107.522018646754","105.640243902439","99.8644986449865","100.713444868548","109.157894736842","91.5391539153915","90.9354604786077","77.9735682819383","72.2265932336743","72.2336972558277","75.9798028372205","78.2981153626499","82.1638330757342","84.9441157133465","80.100214745884","73.9075127207423","73.3309077678734","78.4195882025598","77.0537294866274","71.0930512890306","67.7073957977716","61.9462976496381","59.3125453781192","57.8117896651008","49.8231936804665","50.8034859299434","57.3695293058342","60.289182322868","62.9728277643777","63.3388573064009","66.8602312280272","69.4857482728645","61.5554548895742","63.634478769956","66.9823157478759","60.1181322797637","58.2247747274888","57.9413021309241","59.7544746629475","60.5853773198657","60.3186199597083","57.5074854086745","61.0384935851161","62.544909434765","69.0240582365139","80.1186973921262","73.5493259134261","68.8525647034638","77.8317412004428","77.6317733722497","71.5637857804511","77.6371561659528","69.1742826468292","70.9201007075064","72.5657014725436","75.8948759131264","84.686501468863","74.8034076958584","69.5775710365057","",
"Central African Republic","CAF","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","91.2727265018183","88.0794992039818","89.8360645450149","91.4826702464941","90.2298982709057","89.1598943089431","93.0412396907216","98.7592754342432","89.0998113358888","93.8981131208554","91.6401795084944","88.8756230453842","90.4447770239587","87.0230217716578","100.09746658627","104.98831508528","95.1734844999152","97.5665724585721","99.578571943453","102.90617420489","108.852112054803","100.936888092552","105.377379896863","100.634606754846","99.8005412584265","94.2433952309256","97.6567424938312","98.0750369865519","96.7997175831059","94.4034305979666","96.0999859785089","95.8879678408099","97.0951747684783","94.9348665987302","89.9131568255688","91.9149700491248","96.8686110432209","91.9697587017728","94.7229898209689","91.8030645440479","93.8429509669707","95.1752219793463","94.5582661727041","93.3544363419142","98.4359736180171","98.2576578926477","97.529706840135","98.662994861029","99.7018086518345","94.0315404267924","89.9263853332855","90.6098323956215","99.1252074618376","100.938053965932","97.7527261222474","97.2043463343015","98.4235092222399","97.0227469908354","101.400140000892","104.133460001467","100.877300004706","101.98114","105.70028","",
"Canada","CAN","Final consumption expenditure (% of GDP)","NE.CON.TOTL.ZS","","79.872486880558","78.5242162834794","77.9920540931139","76.678130216393","75.5550302201835","74.8987017677413","76.4512400556016","77.1614931717182","77.2085407485601","77.2017216321409","77.1912851167356","77.2637556568918","75.1493881505738","74.1771530150385","77.1125983322592","76.2490311068939","77.2059161368744","77.1027736637645","75.1657201920923","75.1227723631679","74.1382025095152","76.5805126989729","76.8878941222266","75.7752399423359","76.1746865669254","77.5679319446291","76.500515377758","75.5898126318006","76.2269219257898","78.4598440548612","81.2973710872319","82.1470527646165","81.5362559016488","79.2646709732162","77.4850562936722","77.1847821788857","76.7298309065548","76.9199363343785","75.5686232100461","73.6410132153413","74.6034852582053","75.7903034882679","75.5717908542155","74.1358244667312","73.381950838965","73.6677905669883","73.9786772815436","74.1807681166417","79.5375139849325","78.473823651928","77.0486166500288","77.078160359675","76.6651999817059","76.0628744240931","78.6867941894313","79.5323502505266","78.6795637381513","78.5683678106627","78.4180504269821","79.5248963533865","75.6601485108197","74.4810078168293","",
